t;x;y;q
19800;21.1;64.6;-1.4
19802;21.2;77.3;-1.6
19804;21.3;70.7;-1.7
19806;21.4;65.9;-1.7
19808;21.3;81.8;-1.4
19810;21.7;71.2;-2
19812;21.1;71.2;-1.8
19814;21.2;76.1;-1.6
19816;21.4;66.3;-1.7
19818;21.6;75.8;-1.8
19820;21.2;72.6;-2.2
19822;20.9;66.9;-1.8
19824;21.6;79.2;-1.6
19826;21.6;71.4;-1.8
19828;21.7;71.6;-1.6
19830;21.4;77.2;-1.6
19832;21.4;69.7;-1.7
19834;21.3;72.4;-1.7
19836;21.3;73;-1.5
19838;21.4;68.6;-1.4
19840;21.1;75.6;-1.8
19842;21.4;72;-1.7
19844;21.2;71.1;-1.6
19846;21.6;76.1;-1.5
19848;21.4;70.2;-2.1
19850;21.2;75;-1.8
19852;20.9;68.8;-1.3
19854;21.3;69.2;-2.3
19856;21.6;77.9;-1.1
19858;21.6;69.2;-1.3
19860;21.2;73.8;-2.1
19862;21.6;76.1;-1.6
19864;21.1;67.3;-2.2
19866;21.2;77.3;-2
19868;21.6;69.2;-1
19870;20.9;66.4;-2.2
19872;21.4;79.2;-1.7
19874;21.1;66.7;-1.4
19876;21.3;74.5;-2.1
19878;21.6;78.6;-1.7
19880;21.3;65.6;-1.4
19882;21.3;78.9;-1.7
19884;21.2;72.3;-1.4
19886;21.5;67.9;-1.8
19888;21;80;-1.9
19890;21.4;70.2;-1.3
19892;21.1;69.7;-1.8
19894;21.6;79.8;-2.1
19896;21.5;67.7;-1
19898;21.2;73.3;-1.6
19900;21.6;73.7;-2.3
19902;21.3;64.4;-1.2
19904;21.3;77.5;-1.5
19906;21.4;72.8;-1.7
19908;21.4;72;-1.9
19910;21;75.9;-1.7
19912;21;68.6;-1.8
19914;21.2;72.4;-1.5
19916;21.5;74.1;-1.8
19918;21.1;71.8;-1.4
19920;21.4;77.2;-1.5
19922;21.4;71.4;-2.2
19924;21.6;72.9;-1.7
19926;21.4;74.2;-1.5
19928;21.2;68.8;-2.1
19930;21.2;74.6;-1.8
19932;21;69.6;-1.2
19934;21;68.4;-2.4
19936;21.7;79.8;-1.2
19938;21.6;72.6;-1.6
19940;21.1;75;-2.3
19942;21.6;76.1;-1.3
19944;21.6;68.8;-1.8
19946;21.4;76.8;-1.8
19948;21.7;71.4;-1.5
19950;21.6;70.5;-1.7
19952;21.1;78.5;-1.7
19954;21.1;64.9;-1.5
19956;21.4;72.5;-1.8
19958;21;75.1;-2
19960;21.6;66.3;-1.5
19962;21.3;78.8;-1.7
19964;21.1;69.9;-1.6
19966;21.3;65.7;-1.6
19968;21.6;82.4;-1.6
19970;21.5;69.2;-1.6
19972;21.2;71.5;-1.8
19974;21.1;77.9;-1.9
19976;21.6;66.6;-1.4
19978;21.6;75.4;-2.1
19980;21.5;74.6;-2.2
19982;21.3;64.7;-1.2
19984;21.1;76.6;-1.9
19986;21.3;71.5;-1.9
19988;21.4;68.5;-1.6
19990;21.2;77.1;-2.1
19992;21.6;71.8;-1.6
19994;21;72.2;-1.3
19996;21.6;74.1;-1.7
19998;21.5;71;-1.5
20000;21.1;75.9;-1.6
20002;21.2;72.5;-1.7
20004;21.5;76.1;-1.6
20006;21.2;74;-1.8
20008;21.6;70.7;-2.1
20010;21.4;73.4;-1.4
20012;21.3;70.7;-1.8
20014;21.4;70.5;-2
20016;21.7;79.4;-1.8
20018;21;68.5;-2.6
20020;21.1;73.9;-1.4
20022;21.2;73.6;-1.5
20024;21.2;66.5;-2.2
20026;21.3;77.5;-1.6
20028;21.6;71.4;-1.4
20030;21.2;68.2;-1.7
20032;21;79.3;-1
20034;21;68.7;-1.7
20036;21.3;74.2;-2
20038;21.2;76.7;-1.9
20040;21.2;64.7;-1.7
20042;21.4;75.1;-1.6
20044;21.6;71;-1.8
20046;21.3;68.2;-2
20048;21.6;81.8;-1.7
20050;21.6;70.5;-2
20052;21.6;70.7;-1.8
20054;21.2;78;-1.6
20056;21.6;68.5;-1.7
20058;21.6;77.1;-1.5
20060;21.7;73.8;-1.5
20062;20.9;65.7;-1.8
20064;21.1;77.1;-1.6
20066;21.6;73;-1.6
20068;21.6;72.8;-1.5
20070;21.4;77.4;-1.4
20072;21.3;66.9;-1.8
20074;21.3;73.7;-2
20076;21.3;73.6;-1.4
20078;21.2;68.7;-1.7
20080;21.6;77.4;-1.8
20082;21;72;-1.6
20084;21.4;72.1;-1.7
20086;21.2;75.6;-1.8
20088;21.6;71.8;-1.6
20090;21;75.4;-1.5
20092;21.1;69;-1.6
20094;21;68.8;-1.6
20096;21.6;78.4;-1.7
20098;21.4;71.5;-1.6
20100;21.7;75.3;-1.5
20102;21.2;74;-1.7
20104;21.6;69.2;-1.8
20106;21;76.3;-1.7
20108;21;68.9;-1.4
20110;21.3;69.1;-2.1
20112;21.2;80.8;-1.6
20114;21.2;67;-1.7
20116;21.4;73.8;-2.3
20118;21.6;77.5;-1.2
20120;21.2;64.7;-1.8
20122;21;77.3;-1.8
20124;21.2;71.4;-1.7
20126;21.3;66.9;-1.4
20128;21.5;80.5;-2
20130;21.1;69.7;-1.5
20132;21.4;73.3;-1.8
20134;21.2;77.9;-1.5
20136;21.1;66.2;-1.5
20138;21.1;74.1;-1.9
20140;21;74.8;-1.6
20142;21.4;69.1;-1.4
20144;21.4;80.1;-1.7
20146;21.4;73.1;-1.6
20148;21.6;71.4;-1.9
20150;21;76.2;-1.6
20152;21.3;68.7;-1.4
20154;21.4;73.4;-1.9
20156;21.1;70.4;-1.6
20158;21.4;69.1;-1.5
20160;21.3;76.8;-2.1
20162;20.9;70.8;-1.5
20164;21.5;75.1;-1.5
20166;21.4;74.8;-2
20168;21.2;68.8;-1.4
20170;21.6;77.3;-1.8
20172;21.3;70;-2
20174;21.1;69.8;-1.3
20176;21.6;78.5;-1.6
20178;21.5;69.9;-2.1
20180;21.6;74.6;-1.2
20182;21.2;74.2;-1.5
20184;21;66.7;-2.2
20186;21.1;77.3;-1.5
20188;21.7;71.6;-1.3
20190;21.7;70.2;-2.1
20192;21.6;78.4;-1.5
20194;21.1;68.1;-1.5
20196;21.8;77.3;-2.3
20198;21.1;76;-1
20200;21.3;66.8;-1.6
20202;21.7;80;-2.2
20204;21.2;70.9;-1.3
20206;21.2;66.2;-1.8
20208;21.3;81.2;-2.1
20210;21.1;67.9;-1.1
20212;21.2;70.5;-2.4
20214;21.6;79.9;-1.5
20216;21.5;69.4;-1.4
20218;21.6;77.2;-2.2
20220;21.3;76.3;-1.3
20222;21;65.7;-1.6
20224;21.7;81.1;-1.7
20226;21.4;75.5;-1
20228;21.2;71.5;-2.1
20230;21;76.2;-1.3
20232;21;68.4;-1.6
20234;21;72.2;-1.9
20236;21.2;73;-1.5
20238;21.6;70.8;-2.1
20240;21.4;76.7;-1.7
20242;21.2;71.7;-1.1
20244;21.1;73.2;-2.4
20246;21.4;76.1;-1.8
20248;21.4;70.7;-1.1
20250;21;75.4;-2.3
20252;21.2;69.7;-1.4
20254;21.4;71.2;-1.7
20256;21.2;78.2;-2.1
20258;21.5;71.3;-1.5
20260;21.6;78.4;-1.4
20262;21.3;74.7;-1.9
20264;21.7;67.8;-1.9
20266;21.3;78.6;-1.3
20268;21.6;71.4;-1.8
20270;21.6;71.3;-1.7
20272;21.3;79.6;-1.6
20274;21.3;67.4;-1.7
20276;21.6;74.7;-1.7
20278;20.9;77.6;-1.8
20280;21;65.4;-2
20282;21.4;80.1;-1.3
20284;21.6;74.6;-1.6
20286;21.4;66.8;-2.2
20288;21.2;79.9;-1.4
20290;21.3;70.7;-2
20292;21.6;74;-2.3
20294;21;77.3;-0.9
20296;21.5;67.5;-2.4
20298;21.5;74.6;-1.7
20300;21.5;75.5;-1
20302;21.5;69;-3
20304;21.7;80.3;-0.8
20306;21.1;70.1;-1.7
20308;21.2;72.8;-2.2
20310;21.2;76.9;-1
20312;21.3;70.5;-2.3
20314;21;73.5;-1.4
20316;21.4;75;-1.6
20318;21.2;68.5;-2.1
20320;21.1;76.6;-1.3
20322;21.2;72.8;-1.8
20324;21.2;72.9;-2.2
20326;21.1;74.5;-1.4
20328;21.2;69;-1.7
20330;21.1;73.9;-2.4
20332;21.2;71.6;-1.1
20334;21.5;73.5;-1.9
20336;21.4;80.1;-2
20338;21.2;69.8;-1.5
20340;21.1;75.4;-2.1
20342;21.2;74.4;-1.4
20344;21.7;69.2;-2
20346;21.2;78.5;-1.7
20348;21.3;69.8;-1.2
20350;21.4;69.7;-1.9
20352;21.5;82.2;-1.6
20354;21;68.5;-1.3
20356;21.3;78;-1.8
20358;21.3;79.9;-1.5
20360;21.2;65.1;-1.4
20362;21.1;77.5;-2.1
20364;21.6;74.1;-1.8
20366;21.6;69.2;-1.5
20368;21.1;81.2;-1.5
20370;21.6;72.1;-2
20372;21.2;71;-2.1
20374;21.3;80.1;-1.3
20376;21.3;68.1;-1.7
20378;21.3;76.7;-2.1
20380;21.5;75.8;-1.5
20382;21.7;67.8;-1.4
20384;21.2;77.4;-1.6
20386;21.4;74.1;-1.5
20388;21.6;75.2;-1.8
20390;20.9;76.7;-1.6
20392;21.2;69.5;-1.2
20394;21.3;75.9;-1.8
20396;21.4;73.6;-1.5
20398;21.3;70.7;-1.8
20400;21.5;78.9;-1.7
20402;21.2;71.8;-1.1
20404;21;72.3;-1.7
20406;21.3;75.3;-1.6
20408;21.5;70.3;-1.7
20410;21.1;74.9;-2.1
20412;21.4;71.2;-1.5
20414;21;69.8;-1.6
20416;21.6;80.1;-1.8
20418;21.6;73.4;-1.7
20420;20.9;75.6;-1.8
20422;21.5;77.5;-1.2
20424;21.5;68.9;-1.6
20426;21.3;78.5;-1.8
20428;21.3;72.6;-1.8
20430;21.3;69.9;-1.6
20432;21.3;81.1;-1.5
20434;21.3;68.3;-1.8
20436;21.1;74.1;-1.9
20438;21.4;77;-1.7
20440;21.2;66.6;-1.6
20442;21.3;78.7;-2
20444;21.6;72.5;-1.7
20446;21.4;66.7;-1.3
20448;21.3;81.5;-2.1
20450;21.3;70.3;-1.7
20452;21;72.3;-1.6
20454;21.6;81.4;-1.9
20456;21.1;65.6;-1.4
20458;21.6;76.9;-1.6
20460;21.6;76.6;-1.7
20462;21.4;66.8;-1.3
20464;21;77.8;-2
20466;21.3;72.5;-2
20468;21.7;70.4;-1.2
20470;21.4;77.4;-1.9
20472;21.6;72.6;-1.7
20474;21.1;73.3;-1.3
20476;21.1;72.1;-2.1
20478;21.6;71.8;-1.8
20480;21;76.5;-1.4
20482;21.4;74.2;-1.7
20484;21.5;74.8;-1.4
20486;21.4;75.2;-1.6
20488;21.5;71.8;-2.1
20490;21.1;74.6;-1.6
20492;21.2;69.2;-1.6
20494;21.2;71.5;-1.8
20496;21.1;77.4;-1.3
20498;21.4;69.6;-1.9
20500;21.6;77.3;-1.6
20502;21;75.3;-1.7
20504;21.4;69;-2.1
20506;21.6;80.1;-1.5
20508;21.6;72.3;-2
20510;21.2;67;-2.1
20512;21.3;81.9;-1
20514;21.4;70.5;-1.6
20516;21.5;77.5;-1.9
20518;21.5;79.2;-1.2
20520;21.1;64.9;-2.2
20522;21.3;76.8;-1.6
20524;21;71.7;-1.3
20526;21.4;68.9;-1.8
20528;21.2;81.5;-1.8
20530;21.2;70.5;-1.3
20532;21.3;71.8;-2.3
20534;21;79.9;-1.6
20536;21.4;68.3;-1.2
20538;21.1;77.5;-2.4
20540;21.2;73.9;-1.3
20542;21.3;67.8;-1.4
20544;21.6;81.5;-2.4
20546;21.7;75.3;-1.1
20548;21.6;73.2;-2.1
20550;21.7;79.8;-1.8
20552;21.4;67.9;-1.1
20554;21.2;75.9;-2.2
20556;21.3;73.2;-1.7
20558;21;69.6;-1.9
20560;20.9;76.5;-1.5
20562;21.3;71.9;-1.4
20564;21.6;73.7;-2.1
20566;21.7;76.3;-1.5
20568;21.6;72.9;-1.6
20570;21.7;77.9;-2.5
20572;21.3;71;-0.9
20574;21.5;71.4;-1.9
20576;21.8;79.9;-2.4
20578;21.3;70.8;-0.9
20580;21;74.9;-2
20582;21.3;75.1;-1.6
20584;21.6;67;-0.9
20586;21.6;79.5;-2.4
20588;21.7;71.5;-1.3
20590;21.6;70.6;-1.6
20592;21.2;80.1;-2.4
20594;21.1;66.7;-1.6
20596;21.5;75.6;-1.2
20598;21.1;77.5;-2.2
20600;21.6;66.4;-1.3
20602;21.1;78.1;-1.4
20604;20.9;71.6;-2.5
20606;20.9;66.2;-1
20608;21.7;83.8;-2.2
20610;21.7;73.2;-2.1
20612;21.1;71.7;-0.8
20614;21.1;78.4;-1.7
20616;21.6;69.1;-1.8
20618;21;73.3;-1.8
20620;21.7;76.8;-1.7
20622;21.6;68.9;-1.8
20624;21;77.7;-1.9
20626;21.5;72.5;-1.2
20628;21.5;73;-1.5
20630;21.1;77.1;-2
20632;21.3;72.6;-1.7
20634;21.2;75.2;-1.4
20636;21.4;73.7;-2
20638;21.6;71.3;-2
20640;21.5;78.1;-1.4
20642;21;71.2;-1.7
20644;21.4;74.2;-2
20646;21.8;77.1;-1.5
20648;21;67.7;-1.7
20650;21.4;75.5;-1.5
20652;21.3;70;-1.7
20654;21.3;70.7;-1.9
20656;21.2;78.3;-1.6
20658;21.6;69.6;-1.5
20660;21;75;-2.1
20662;21;75.5;-1.7
20664;21.5;70.3;-1.1
20666;21.6;79.4;-2
20668;21.4;71.3;-1.8
20670;21.4;70.8;-1.4
20672;21.5;81.5;-1.7
20674;21.7;71.5;-1.8
20676;21.6;77.4;-1.3
20678;21.1;76.1;-2.1
20680;21.2;65;-1.7
20682;21.5;77.8;-1.1
20684;21.6;73.4;-2.5
20686;21.5;68.4;-1.6
20688;21.6;83;-1.5
20690;21.6;71.4;-1.9
20692;21.3;71.1;-1.3
20694;21.4;78.9;-1.7
20696;21.4;68.7;-1.5
20698;21.6;77.8;-1.6
20700;21.3;74.9;-1.5
20702;21.2;65.1;-1.7
20704;21.3;78.8;-1.7
20706;21;72;-1.5
20708;21.2;70.3;-1.8
20710;21.5;78.2;-1.4
20712;21.1;68;-1.5
20714;21.4;73.8;-2.1
20716;21.4;75.2;-1.6
20718;21.5;70.5;-1.7
20720;21.3;76.8;-1.8
20722;21.5;73.9;-1.3
20724;21.3;72.5;-1.6
20726;21.6;76.8;-2
20728;21.1;69.8;-1.3
20730;21;75.3;-1.8
20732;21.3;69.3;-1.8
20734;21.2;71;-1.3
20736;21.5;79.6;-1.7
20738;21.1;69.2;-1.8
20740;21.3;75.9;-1.3
20742;21.5;76.8;-2
20744;21.3;66.8;-2
20746;21.5;79.4;-1.2
20748;21.6;72.2;-2.1
20750;21;69.1;-1.7
20752;21.2;79.9;-1.5
20754;21.6;69.4;-1.7
20756;21;71.9;-1.8
20758;21.5;79.1;-2
20760;21.6;66.6;-1.7
20762;21.4;78.2;-1.5
20764;21.7;73.4;-1.8
20766;21.4;65.6;-1.6
20768;21.2;78.7;-1.4
20770;21.6;72.4;-1.8
20772;21;72.6;-2
20774;21.4;78.5;-1.7
20776;21.3;67.7;-2
20778;21.7;76.1;-1.7
20780;20.9;72.6;-1.7
20782;21.2;67.3;-1.8
20784;21.5;79.9;-1.6
20786;21.3;71.3;-1.6
20788;21.3;71.4;-2.1
20790;20.9;75.6;-1.7
20792;21.3;68.7;-1.8
20794;21.2;73.1;-2.1
20796;21.4;74.2;-1.7
20798;21.2;69.6;-1.2
20800;21.7;78.4;-1.8
20802;21.6;75.4;-1.9
20804;21.2;73.1;-1.7
20806;21;74;-1.8
20808;21.6;71.4;-1.7
20810;21.1;74.3;-1.8
20812;21.4;70.2;-2.2
20814;21.5;73.4;-1.5
20816;21.5;78.4;-1.5
20818;21.7;68.7;-2
20820;21.5;75.9;-1.5
20822;21.2;73.8;-1.4
20824;21.2;68.1;-1.6
20826;21.3;78.9;-1.6
20828;21.3;68.7;-1.7
20830;21.5;71.1;-1.6
20832;21;80.1;-1.6
20834;21.3;70;-1.8
20836;21.5;76.2;-1.8
20838;21.5;78.9;-1.3
20840;21.5;65.9;-1.5
20842;21.2;79.8;-2
20844;21.4;72.8;-1.6
20846;21.5;68.8;-1.5
20848;21.1;80;-1.8
20850;21.1;68.7;-1.5
20852;21.1;69.2;-1.5
20854;21.3;78.4;-1.8
20856;21.6;68.2;-1.6
20858;21.3;75.4;-1.5
20860;21.3;75.3;-2
20862;21.4;67.5;-1.6
20864;21.3;78.5;-1.3
20866;21.6;74.7;-1.6
20868;21.6;73.5;-1.9
20870;21.6;78.7;-1.6
20872;21.6;69.7;-1.7
20874;21.4;75.1;-1.8
20876;21.7;74.5;-1.4
20878;21.6;71.6;-1.7
20880;21.6;76.5;-2
20882;21.5;70.3;-1.5
20884;21.1;71.6;-2.1
20886;21.1;74.2;-1.9
20888;20.9;69.3;-1.2
20890;21.7;78.2;-1.6
20892;21.7;72.6;-1.8
20894;21;68.2;-1.6
20896;21.3;77.5;-1.4
20898;21.7;72.6;-1.2
20900;21;75.5;-2.1
20902;21.2;74.4;-2.1
20904;21.6;69;-1.7
20906;21.1;76.2;-1.7
20908;21.6;71.9;-1.6
20910;21;68.6;-1.5
20912;21.4;80.6;-1.8
20914;21;67.4;-1.8
20916;21.6;74.6;-1.4
20918;21.5;79.3;-1.7
20920;20.9;65.7;-2.1
20922;21.1;77.3;-1.4
20924;21.3;70.7;-1.9
20926;21.6;67.7;-2.1
20928;21.3;81.3;-1.3
20930;21.6;69.9;-2.3
20932;21;72.3;-2.1
20934;21.3;79;-1.1
20936;21.3;64.4;-2.2
20938;21.6;74.4;-1.5
20940;21.4;73.7;-1.1
20942;21.2;65.8;-2.3
20944;21.6;79.6;-1.7
20946;21;73;-1.5
20948;21.1;69.4;-1.8
20950;21.6;78.8;-1.8
20952;21.7;71.7;-1.8
20954;21;72.4;-1.6
20956;21.6;72.4;-1.5
20958;21.6;71.1;-1.9
20960;21.1;75.9;-1.8
20962;21.7;74.5;-1.6
20964;21.3;75;-1.7
20966;21.2;73.9;-1.6
20968;21.5;69.7;-1.7
20970;21.4;75;-1.7
20972;21.4;70.1;-1.6
20974;21.8;72.7;-1.7
20976;21.6;79.4;-1.5
20978;21.2;67.1;-1.6
20980;21.6;75.6;-1.6
20982;21.2;74.1;-2
20984;21.7;69;-1.8
20986;21.2;77.2;-1.7
20988;21.3;69.9;-1.2
20990;21.6;68.7;-1.2
20992;21.1;79;-2
20994;21;67.5;-1.6
20996;21.6;74.5;-1.7
20998;21.6;78.5;-1.7
21000;21.5;67.1;-1.4
21002;20.9;75.4;-1.5
21004;21.3;72.3;-1.5
21006;21.5;68.7;-2.1
21008;21.7;81;-1.7
21010;21.4;69.1;-1.4
21012;21.3;70.3;-1.6
21014;21.2;78.9;-1.6
21016;21.5;68.5;-1.7
21018;21.6;77.3;-2.2
21020;21;71.9;-2
21022;21;64.6;-1.7
21024;21.6;79.7;-1.6
21026;21.6;73.4;-1.6
21028;21.5;74;-1.4
21030;21.5;75.7;-1.6
21032;21.4;69.4;-1.7
21034;21;74.5;-1.6
21036;21.1;72.4;-1.5
21038;21.4;69.3;-1.7
21040;21.3;76.3;-2.1
21042;21.3;71.3;-1.5
21044;21;71.2;-1.9
21046;21.3;74.9;-1.6
21048;21.7;71.8;-1.9
21050;21.6;76.2;-1.9
21052;21.3;69.2;-1.5
21054;21.5;69.1;-1.7
21056;21.3;78.7;-1.5
21058;21.6;71.3;-1.5
21060;21.3;75.5;-1.8
21062;21.1;73.8;-1.7
21064;21;65.5;-1.4
21066;21.6;78.4;-2
21068;21.3;69.3;-1.5
21070;21.6;69.9;-1.3
21072;21.3;80.3;-2.1
21074;21.2;65.6;-1.1
21076;21.3;72;-1.9
21078;21.6;78.3;-2.3
21080;21.2;64.9;-1.3
21082;20.9;76.7;-2.2
21084;21.6;73.3;-1.3
21086;21.5;65.6;-1.6
21088;21.2;80.9;-2.1
21090;21.1;71.2;-0.9
21092;21.3;71.2;-2.1
21094;21.4;80.2;-2.1
21096;21.3;64.6;-1.1
21098;21.1;73.5;-2.2
21100;21.6;75.8;-1.2
21102;21.6;68.3;-1.3
21104;21.2;77;-2.2
21106;21.1;71.3;-1.3
21108;21.6;71;-1.6
21110;21.2;76.2;-2.1
21112;21;68.8;-0.9
21114;21;73.2;-2.1
21116;21.4;72;-1.8
21118;21.6;71.7;-0.9
21120;21.2;77.8;-2.3
21122;21;71.9;-1.3
21124;21.2;73.4;-1.6
21126;21.4;74.8;-2.1
21128;21.3;69;-1.3
21130;21;74.2;-1.7
21132;21.1;69.9;-1.8
21134;21.1;70.5;-1.7
21136;21.4;78.5;-2.3
21138;21.6;70.1;-1.4
21140;21.3;72.8;-1.1
21142;21.6;77;-2.4
21144;21.4;69.4;-1.4
21146;21.6;79.3;-1.7
21148;21.6;71.3;-2.3
21150;21.4;69.5;-1.1
21152;21.3;78.4;-2.1
21154;21.1;67.6;-1.7
21156;21.6;77;-1.2
21158;21.6;76.8;-2.4
21160;21.6;66.6;-1.3
21162;21.4;77;-1.3
21164;21.1;70;-2.3
21166;21.4;66.5;-1.4
21168;21.3;81.4;-1.9
21170;21.5;68.4;-2.3
21172;21.7;72.2;-1.3
21174;21.6;79.8;-1.8
21176;21.4;66.7;-2.1
21178;21.4;76.3;-1
21180;21.2;73.6;-2.4
21182;21.2;63.3;-1.6
21184;20.9;76.9;-1.3
21186;21.6;74;-2.6
21188;21.1;69.8;-1.2
21190;21.4;76.2;-1.5
21192;21.5;68.1;-2.3
21194;21.6;73.2;-1
21196;21.5;75;-2.1
21198;21.4;69.1;-1.7
21200;21.1;75.7;-0.9
21202;21.3;71.4;-2.7
21204;21.7;73.6;-1.5
21206;21.2;74.1;-1.3
21208;21.3;69.7;-2
21210;21.7;77.3;-0.9
21212;21.4;70.1;-2.6
21214;21;69.7;-1.4
21216;21.7;80;-1.3
21218;21.5;69.8;-2.2
21220;21.3;76;-1.3
21222;21.2;74.5;-2.1
21224;21.3;65.5;-1.6
21226;21.3;77.3;-1.4
21228;21.6;71.6;-2.2
21230;21;69.5;-1.3
21232;21.1;79.6;-1.9
21234;21.2;67.6;-2.3
21236;21.3;73;-1.5
21238;21.5;78.8;-2
21240;21.1;65.6;-1.7
21242;20.9;76.7;-1.6
21244;21.7;72.7;-2.2
21246;21.5;66.6;-1.8
21248;21.5;81.9;-1.6
21250;21.3;70.3;-1.7
21252;21.1;70.9;-1.7
21254;21;76.5;-1.8
21256;21;65.5;-1.5
21258;21.6;76.4;-1.3
21260;21.6;75;-2
21262;21.7;68.6;-2.2
21264;21.3;78.2;-1.6
21266;21.4;72.1;-1.6
21268;21.6;71;-2
21270;21.3;77.3;-1.2
21272;21.3;69;-1.6
21274;21.1;72.6;-2.1
21276;21.3;73.2;-1.7
21278;21.1;67.4;-1.7
21280;20.9;75.5;-2
21282;21.6;75.1;-1.4
21284;21.2;72.5;-1.8
21286;21.1;75;-1.7
21288;21.8;71.2;-1.6
21290;21.5;74.4;-1.6
21292;21.4;71.7;-1.6
21294;21.2;71.1;-2
21296;21.2;77.1;-1.5
21298;21.5;69.8;-1.4
21300;21.6;75.7;-2.1
21302;21.5;74.9;-1.7
21304;21.3;69.3;-1.5
21306;21.2;78.2;-2.3
21308;21.6;68.5;-1.2
21310;21.5;70.2;-2
21312;21.6;81.9;-2
21314;21.3;70.4;-0.9
21316;21.4;76.9;-1.9
21318;21.3;78.2;-1.5
21320;21.6;66.1;-1
21322;21.3;77.4;-2.5
21324;21.3;72;-1.2
21326;21.4;68.4;-1.3
21328;21.4;80.9;-2.4
21330;21.2;69.2;-1.1
21332;21.5;69.9;-2.2
21334;21.1;78.7;-2.2
21336;21.6;69.1;-0.6
21338;21.2;73.6;-2
21340;21.2;73.8;-1.7
21342;21.7;68.5;-1.1
21344;21.6;80.2;-1.9
21346;21.1;72.1;-1.6
21348;21.7;74.6;-2.1
21350;21.6;78.6;-2.1
21352;21.2;69.2;-1.9
21354;21.7;74.1;-1.7
21356;21.1;71.3;-1.7
21358;21.6;70.9;-1.7
21360;21;75.6;-2
21362;21.6;71.5;-1.6
21364;21.3;73.7;-1.6
21366;21.3;74.9;-1.9
21368;21.4;71;-1.3
21370;21.3;75.8;-1.4
21372;21.3;69.6;-2
21374;21.2;68.4;-1.4
21376;21.7;79.7;-1.6
21378;21.3;71.7;-2.1
21380;21.4;75.7;-1.2
21382;21.6;75.9;-1.8
21384;21.7;68.5;-1.7
21386;21.3;76.3;-1.3
21388;21.5;71.8;-2.2
21390;21.2;68.2;-1.7
21392;21.5;80.6;-1.5
21394;21.6;68;-2.6
21396;21;72.2;-1.3
21398;21.4;77.1;-1.4
21400;21.7;67.7;-2.3
21402;21.6;80.3;-1.3
21404;21.1;70.5;-1.8
21406;21.3;66.8;-2.4
21408;21.7;83.1;-1.1
21410;21.4;70.2;-1.9
21412;21.1;71.6;-2.1
21414;21.4;80.3;-1.3
21416;21.7;66.7;-2.3
21418;21.3;74.7;-2.1
21420;21.2;74.4;-1.2
21422;21.5;67.3;-2
21424;21.3;77.2;-1.6
21426;21.4;72.4;-1.1
21428;21.6;71.6;-2.7
21430;21.7;78.7;-1.3
21432;21.3;70.6;-1.2
21434;21.2;73.3;-2.4
21436;21.3;73.7;-1.2
21438;21.6;70.9;-1.7
21440;21.5;77.9;-1.6
21442;21.3;71.3;-1.3
21444;21.4;73.8;-2.3
21446;21.3;73.4;-1.6
21448;21.5;70.2;-1.5
21450;21.6;75.8;-2
21452;20.9;68.1;-1.4
21454;21.3;70;-1.9
21456;21.4;77.6;-2
21458;21.5;68;-1.6
21460;21.3;74.2;-1.4
21462;21.1;73.8;-1.9
21464;21;67.3;-1.6
21466;21.4;78.7;-1.6
21468;21.4;70.3;-1.6
21470;21.7;68.7;-1.6
21472;21.2;78.7;-2
21474;21.6;70.2;-1.2
21476;21.5;75.2;-1.8
21478;21.3;76.5;-2.2
21480;21.2;64.2;-1.2
21482;21.5;75.8;-2.3
21484;21.5;73.2;-1.6
21486;21.4;67.5;-0.8
21488;21.2;79.2;-1.9
21490;21.3;68.8;-1.7
21492;21.6;71.2;-1.7
21494;21.3;77.7;-1.9
21496;21.4;66.5;-1.6
21498;21.8;76.4;-1.5
21500;21.2;72;-1.9
21502;21.5;67.6;-2
21504;21.6;79.3;-1.8
21506;21.1;70.5;-1.9
21508;21.6;71;-1.4
21510;20.9;75.1;-1.9
21512;21.2;66.3;-1.7
21514;21;72.7;-1.5
21516;21.1;71.9;-2.1
21518;21.3;69.3;-2.1
21520;21.2;76;-1.4
21522;21.4;70.8;-1.7
21524;21.2;70.3;-1.6
21526;21.6;74.7;-1.2
21528;21.4;71.5;-2.4
21530;21;74.5;-1.6
21532;21.3;69.3;-1.5
21534;21.6;70.4;-1.4
21536;21.4;77.5;-1.4
21538;21.1;68.5;-1.6
21540;21.1;74.2;-1.7
21542;21.2;73.9;-1.5
21544;21.7;67.1;-1.7
21546;21.3;77.2;-1.4
21548;21.6;71.2;-2
21550;21.6;71.5;-1.7
21552;21.3;80.1;-1.1
21554;21.3;65.3;-2.5
21556;21.3;73;-1.7
21558;21.6;78.3;-1.3
21560;21.1;64.1;-2.4
21562;21.2;76.6;-1.2
21564;21.6;72.6;-1.5
21566;21.4;64.9;-2
21568;21.6;81.9;-1.2
21570;21.4;72;-1.9
21572;21.5;71.5;-1.8
21574;21.6;80.7;-1.1
21576;21.6;68.3;-2.2
21578;21.5;74.6;-1.6
21580;21.5;74.6;-1.1
21582;21.6;68;-2.1
21584;21.3;77.3;-1.3
21586;21.6;72.2;-1.6
21588;21.5;70.8;-2.4
21590;21.3;75.4;-1.2
21592;21.2;68.7;-2.1
21594;21.1;71.9;-1.7
21596;21.6;72.9;-1.3
21598;21.6;69.6;-2.2
21600;21.5;78.4;-1.2
21602;21.1;70.8;-1.9
21604;21.1;73.1;-2
