t;x;y;q
51062;-5.6;-82;0.7
51064;-5.7;-78.5;0.5
51066;-5.7;-75.9;0.6
51068;-5.7;-88.4;0.5
51070;-5.7;-76.2;0.5
51072;-5.6;-77.1;0.8
51074;-5.9;-87;0.2
51076;-5.7;-72.8;0.2
51078;-5.9;-82.8;0.6
51080;-5.7;-81.5;0.4
51082;-5.8;-72.3;0.4
51084;-5.6;-83.1;0.4
51086;-5.9;-78.3;0.1
51088;-5.8;-77.6;0.3
51090;-5.8;-87;0.6
51092;-5.9;-71.6;0.2
51094;-5.8;-77.7;0.4
51096;-5.8;-83.5;0.5
51098;-5.9;-76.9;0.2
51100;-5.7;-83.6;0.4
51102;-5.8;-79.2;0.3
51104;-6.1;-77.4;0.4
51106;-6.1;-85.5;0.4
51108;-5.9;-77.5;0.4
51110;-5.7;-80.8;0.3
51112;-6;-79.3;0.5
51114;-6;-75.8;0.2
51116;-6;-84.6;0
51118;-5.8;-75.8;0.4
51120;-5.7;-81.1;0.4
51122;-6;-82.9;0.1
51124;-5.9;-74.8;0.5
51126;-6.1;-82.3;0.4
51128;-5.9;-78.5;0.1
51130;-5.7;-76.8;0.6
51132;-5.7;-85.1;0.5
51134;-5.8;-75.3;0.2
51136;-5.9;-78.2;0.3
51138;-5.8;-82.4;0.1
51140;-5.8;-71.5;0.5
51142;-5.9;-81.5;0.4
51144;-6.1;-81.1;0.1
51146;-6.1;-73.7;0.3
51148;-6;-85.6;0.3
51150;-5.9;-78.1;0.4
51152;-5.9;-78.5;0.3
51154;-5.9;-87.4;0.4
51156;-6;-72.4;0.5
51158;-6.2;-81.8;0.4
51160;-5.9;-81.3;0.4
51162;-5.9;-74.5;0.3
51164;-5.9;-86.1;0.1
51166;-5.7;-77.5;0.5
51168;-5.9;-75.2;0.1
51170;-5.9;-85.6;0
51172;-6.1;-73.7;0.5
51174;-5.8;-77.6;0.1
51176;-6;-83.8;-0.1
51178;-5.9;-73.1;0.6
51180;-6.2;-82.8;0
51182;-6.4;-82.5;0.1
51184;-5.9;-78.8;0.9
51186;-5.9;-84.2;0
51188;-6.1;-76;0.2
51190;-6.3;-80.7;0.6
51192;-6;-79.8;0.5
51194;-6;-77.3;0
51196;-6;-84;0.6
51198;-6.1;-77.5;0.4
51200;-6.1;-79.5;-0.2
51202;-6;-81.1;0.4
51204;-6.2;-73.8;0.9
51206;-6.1;-81.9;-0.3
51208;-6.1;-79.2;0.5
51210;-5.9;-76.1;0.7
51212;-6;-85;-0.7
51214;-6;-77;0.5
51216;-6.3;-83.6;0.3
51218;-6.1;-84.7;-0.1
51220;-5.9;-70.9;0.4
51222;-6.1;-80.9;0.4
51224;-6.2;-81;0.1
51226;-6.3;-75.6;0.2
51228;-6.2;-88.2;0
51230;-6.3;-77.1;-0.2
51232;-6.1;-77.2;0.1
51234;-5.9;-85.4;0.3
51236;-6;-74.4;-0.2
51238;-6.3;-81.2;0.1
51240;-6.3;-83.7;0.4
51242;-6.1;-75.5;0.2
51244;-6.2;-85.3;-0.1
51246;-6.2;-81.9;0.3
51248;-6.1;-79.3;0.5
51250;-6.2;-84.9;0
51252;-6.3;-75.7;0.4
51254;-6.2;-80.3;0.3
51256;-6.2;-83.8;0.2
51258;-6.2;-77.7;0.7
51260;-6.1;-84;0
51262;-6.1;-79.8;0.3
51264;-6.3;-78.5;0.6
51266;-5.9;-84.2;0
51268;-6.1;-75.9;0.5
51270;-6.3;-80.1;0.3
51272;-6.1;-80.1;0
51274;-6.2;-76;1.1
51276;-6.3;-85.5;0
51278;-6.2;-81.2;0
51280;-6.3;-81.6;0.5
51282;-6.2;-82.4;0.1
51284;-6;-72.8;0.6
51286;-6.1;-81.1;0.7
51288;-6.2;-78.6;0.4
51290;-6.4;-77.3;0.5
51292;-6.3;-84.1;0.3
51294;-6.2;-76.1;1
51296;-6.3;-78.4;0.6
51298;-6;-83;0.5
51300;-6.3;-74.2;0.3
51302;-6.2;-81.3;0.3
51304;-6.2;-77.6;0.2
51306;-6.1;-73.4;0.8
51308;-6.3;-88.1;0.3
51310;-6.3;-74.3;0
51312;-6.1;-78.6;0.8
51314;-6.2;-83.9;0.5
51316;-6.2;-69.6;0.1
51318;-6.4;-80.5;0.8
51320;-6.1;-81.7;0.5
51322;-6.3;-72.2;0.1
51324;-6.2;-85.7;1.1
51326;-6.4;-78.3;0.3
51328;-6.2;-75.3;0.5
51330;-6.3;-86.8;1
51332;-6.4;-74.2;0.3
51334;-6.3;-81.1;0.8
51336;-6.4;-83.4;0.7
51338;-6.5;-75.7;0.3
51340;-6.3;-81.9;0.4
51342;-6.2;-79.6;0.9
51344;-6.3;-76.9;0.4
51346;-6.2;-83.6;0.5
51348;-6.2;-74.8;0.8
51350;-6.4;-79.8;0.5
51352;-6.2;-80.1;0.2
51354;-6.4;-79.8;1.3
51356;-6.3;-83.9;0.7
51358;-6.4;-79;0.2
51360;-6.3;-80;1.2
51362;-6.3;-84.5;0.4
51364;-6.5;-77.1;0.3
51366;-6.3;-82.6;1
51368;-6.3;-81.3;0.1
51370;-6.5;-77.7;0.8
51372;-6.1;-84.4;1.1
51374;-6.3;-76.5;0.4
51376;-6.3;-81.5;0.9
51378;-6.3;-83.7;0.8
51380;-6.3;-71.4;0
51382;-6.2;-82.5;0.7
51384;-6.3;-81.1;1.2
51386;-6.3;-76.2;0.4
51388;-6.3;-87.1;0.5
51390;-6.3;-78.5;0.5
51392;-6.2;-77.2;0.2
51394;-6.3;-85;0.7
51396;-6.2;-72.3;0.3
51398;-6.3;-83.2;0.2
51400;-6.4;-82;0.6
51402;-6.3;-71.7;0.5
51404;-6.3;-85.3;0.3
51406;-6.6;-79.2;0.1
51408;-6.6;-80.2;0.5
51410;-6.3;-84.2;0.7
51412;-6.4;-73.3;0.3
51414;-6.3;-76.8;0.4
51416;-6.3;-82.5;0.7
51418;-6.5;-76.7;0.3
51420;-6.3;-81.2;0.2
51422;-6.2;-76.7;0.4
51424;-6.4;-75.8;0.3
51426;-6.4;-81.6;0.4
51428;-6.2;-75.5;0.2
51430;-6.4;-79.6;0
51432;-6.3;-78;0.7
51434;-6.3;-74.7;0.3
51436;-6.4;-83.3;-0.1
51438;-6.3;-78.8;1.1
51440;-6.3;-79.4;0.3
51442;-6.5;-82.1;0.4
51444;-6.3;-71.9;1.1
51446;-6.4;-82;0.5
51448;-6.1;-77.8;0.5
51450;-6.6;-77.7;1.1
51452;-6.6;-86.5;0.8
51454;-6.3;-74.7;1
51456;-6.6;-79.6;1
51458;-6.7;-84.2;0.6
51460;-6.7;-73.8;0.7
51462;-6.5;-82.5;1.1
51464;-6.4;-81.7;0.7
51466;-6.4;-73.5;0.7
51468;-6.6;-89.5;1.2
51470;-6.4;-78.5;0.6
51472;-6.5;-79.5;0.5
51474;-6.4;-88.8;1.2
51476;-6.4;-73;0.5
51478;-6.4;-79.7;0.5
51480;-6.5;-82.1;0.8
51482;-6.5;-73.2;0.4
51484;-6.5;-85;0.7
51486;-6.5;-78.9;0.7
51488;-6.4;-76.4;0
51490;-6.7;-86.1;0.7
51492;-6.5;-74.4;0.6
51494;-6.5;-79;0.1
51496;-6.6;-82.4;0.6
51498;-6.4;-74.1;0.4
51500;-6.4;-83;0.3
51502;-6.6;-78.8;0.7
51504;-6.3;-79.6;0.7
51506;-6.4;-83;0.1
51508;-6.4;-73.9;0.3
51510;-6.4;-78.8;0.7
51512;-6.5;-78.3;0.4
51514;-6.5;-75.4;0.6
51516;-6.6;-82.9;0.4
51518;-6.6;-77.6;0.1
51520;-6.4;-77.7;0.7
51522;-6.7;-82.2;0.7
51524;-6.4;-74.4;0.5
51526;-6.4;-79.7;0.2
51528;-6.6;-79.6;0.6
51530;-6.6;-74.8;0.3
51532;-6.6;-85.4;0
51534;-6.4;-75.1;0.7
51536;-6.7;-81.3;0.7
51538;-6.6;-84.2;-0.2
51540;-6.5;-71.5;0.5
51542;-6.6;-81;0.8
51544;-6.4;-78;0
51546;-6.7;-75.7;0.5
51548;-6.5;-87.4;0.4
51550;-6.6;-77.4;0
51552;-6.5;-78.8;0.1
51554;-6.7;-87.5;0.5
51556;-6.6;-73.4;0.3
51558;-6.6;-81.4;0.4
51560;-6.6;-81.4;0.3
51562;-6.4;-72.4;0.3
51564;-6.5;-87;0.4
51566;-6.7;-79.8;0.2
51568;-6.5;-77.6;0
51570;-6.6;-86.7;0.3
51572;-6.8;-73.6;0.2
51574;-6.5;-76.5;0.4
51576;-6.5;-82.8;0.1
51578;-6.4;-74.6;-0.3
51580;-6.6;-83;0.3
51582;-6.6;-80.8;0
51584;-6.7;-78.9;-0.2
51586;-6.6;-84.7;0.6
51588;-6.5;-75.7;-0.1
51590;-6.7;-81;0
51592;-6.6;-77.7;0.3
51594;-6.5;-76.7;0.1
51596;-6.5;-82.1;0.2
51598;-6.6;-75.3;0.1
51600;-6.6;-82;0.5
51602;-6.7;-82.4;0.3
51604;-6.5;-69.7;0.1
51606;-6.5;-79.5;0.2
51608;-6.7;-78.9;0.5
51610;-6.6;-74.9;0.1
51612;-6.5;-83.1;0.3
51614;-6.8;-75.4;0.4
51616;-6.8;-79.7;0.2
51618;-6.7;-84.5;0.6
51620;-6.6;-71.4;0.5
51622;-6.6;-79.9;0.3
51624;-6.4;-78.4;0.3
51626;-6.8;-72.4;0.5
51628;-6.7;-85.5;0.1
51630;-6.6;-73.6;0.4
51632;-6.7;-77.1;0.5
51634;-6.5;-82.9;0.3
51636;-6.5;-71.7;0.6
51638;-6.7;-82.2;0.6
51640;-6.6;-80;0.4
51642;-6.7;-72.6;0.8
51644;-6.6;-84.4;-0.1
51646;-6.6;-78.2;1
51648;-6.8;-78.3;0.8
51650;-6.7;-86.8;0
51652;-6.7;-73.3;0.5
51654;-6.5;-78.4;1.3
51656;-6.8;-84.4;0.3
51658;-6.5;-72.9;1.1
51660;-6.5;-83.5;0.8
51662;-6.8;-79.7;0.3
51664;-6.8;-80.3;0.7
51666;-6.7;-84.1;0.7
51668;-6.7;-75.4;0.7
51670;-6.5;-78;1.1
51672;-6.5;-80.4;0.8
51674;-6.5;-78;0.3
51676;-6.6;-85.4;0.9
51678;-7.1;-77.6;0.3
51680;-6.5;-79.2;0.3
51682;-6.6;-82.6;1.3
51684;-6.7;-76.9;0.6
51686;-6.6;-82.6;0.2
51688;-6.6;-76.1;1.1
51690;-6.7;-76.8;0.1
51692;-6.9;-85.1;0.6
51694;-6.6;-76.1;1.2
51696;-6.6;-84.2;0.6
51698;-6.5;-84.5;0.3
51700;-6.6;-70.5;0.6
51702;-6.5;-82.5;0.7
51704;-6.7;-81.4;0.3
51706;-6.6;-75.8;0.4
51708;-6.7;-86.8;0.4
51710;-6.6;-76;0.4
51712;-6.6;-78;0.4
51714;-6.6;-85.2;0.6
51716;-6.8;-72.5;-0.2
51718;-6.4;-78.1;0.6
51720;-6.6;-79.5;0.9
51722;-6.6;-72.2;0
51724;-6.6;-83.7;0.3
51726;-6.8;-79.6;0.8
51728;-6.7;-77;0
51730;-6.6;-85.2;0.4
51732;-6.8;-73.8;0.8
51734;-6.9;-81.4;0
51736;-6.8;-83.8;0.4
51738;-6.9;-78.1;0.5
51740;-6.6;-83.2;-0.3
51742;-6.8;-80.6;0.6
51744;-6.7;-79.3;0.3
51746;-6.6;-81.9;0.1
51748;-6.6;-75.4;0.7
51750;-6.6;-82.3;0.8
51752;-6.8;-83.8;0
51754;-6.8;-77.4;0.6
51756;-6.8;-84.9;1.3
51758;-6.8;-81.6;-0.3
51760;-6.6;-83.1;1.2
51762;-6.8;-86.5;0.9
51764;-6.7;-74.8;0
51766;-6.9;-83.6;1.2
51768;-6.9;-81.4;0.1
51770;-6.6;-79.5;0
51772;-6.7;-85.7;1.8
51774;-6.6;-76.9;0.3
51776;-6.8;-81.1;0.2
51778;-6.5;-84.9;1.2
51780;-6.5;-74.7;0.6
51782;-6.8;-85.9;0.8
51784;-6.8;-79.2;1.2
51786;-6.6;-77.6;0.8
51788;-6.8;-88.9;0.6
51790;-6.6;-80;0.9
51792;-6.8;-80.9;0.7
51794;-6.7;-89.2;0.2
51796;-6.7;-72.3;1
51798;-6.6;-81.2;1
51800;-6.9;-82.3;0
51802;-6.6;-74.2;0.9
51804;-6.9;-89.3;1.1
51806;-6.8;-79.1;0.7
51808;-6.6;-77.2;0.6
51810;-6.6;-86.2;1.3
51812;-6.9;-74.1;0.5
51814;-6.6;-79.4;0.7
51816;-6.8;-84;1.1
51818;-6.9;-77.7;0.8
51820;-6.7;-84.3;0.3
51822;-6.7;-82.7;1.3
51824;-6.9;-81.5;0.9
51826;-6.6;-84;0.2
51828;-6.7;-76.4;0.8
51830;-6.7;-78.4;0.9
51832;-7;-79.9;0.5
51834;-6.6;-77.4;0.6
51836;-6.7;-86;0.5
51838;-6.8;-78;0.7
51840;-7;-81.8;0.6
51842;-6.9;-82.2;0.3
51844;-6.6;-74.6;0.3
51846;-6.7;-85.1;0.6
51848;-6.9;-82.9;0.6
51850;-6.7;-75;0.5
51852;-6.8;-85.3;0.7
51854;-6.8;-76.6;0.6
51856;-6.7;-83.6;1
51858;-6.7;-87.8;0.7
51860;-6.9;-73.6;0.2
51862;-6.6;-81.3;0.8
51864;-6.6;-81.3;0.7
51866;-6.8;-76.9;0
51868;-6.8;-88.3;1.1
51870;-6.9;-78.2;0.4
51872;-6.6;-77.5;0.1
51874;-6.8;-86.9;1.1
51876;-6.8;-75.8;0.5
51878;-6.9;-85.2;0
51880;-6.8;-82.6;0.6
51882;-6.8;-76.7;0.8
51884;-6.9;-86.4;0.2
51886;-6.8;-80.5;1.1
51888;-6.8;-78.2;0.3
51890;-7;-87.9;0.3
51892;-6.7;-73.1;0.7
51894;-6.7;-78.8;0.7
51896;-6.7;-85.1;0.3
51898;-6.7;-75.6;0.8
51900;-7;-84.8;1
51902;-6.6;-79.1;0.2
51904;-6.7;-77.3;1
51906;-6.9;-84.9;0.4
51908;-7;-77.4;0.2
51910;-6.6;-78.8;1.1
51912;-6.6;-79.5;0.4
51914;-6.8;-76.5;0.5
51916;-6.9;-84.3;1
51918;-6.6;-77.8;0.3
51920;-6.7;-79.6;0.5
51922;-6.9;-82.6;0.7
51924;-6.7;-73.9;0.5
51926;-6.6;-81.1;0.3
51928;-6.9;-79.9;0.9
51930;-6.5;-76.4;0.6
51932;-6.9;-86.9;0.5
51934;-6.9;-75.3;1.1
51936;-6.9;-80.8;0.4
51938;-6.7;-82.7;0.5
51940;-6.9;-73.8;1.1
51942;-6.6;-82.5;0.7
51944;-6.8;-79.6;0.3
51946;-6.8;-73.7;0.4
51948;-7;-85.9;0.3
51950;-6.5;-75.9;0.9
51952;-6.8;-79.9;0.4
51954;-6.9;-87.5;0.3
51956;-6.8;-72;1.1
51958;-6.8;-82.2;0
51960;-7;-84.9;0.3
51962;-6.7;-74.2;0.9
51964;-6.8;-86.7;0.1
51966;-6.9;-79.9;0.8
51968;-6.9;-76.8;0.5
51970;-6.7;-86.3;-0.1
51972;-6.9;-77.5;1
51974;-6.9;-80.7;0.6
51976;-6.8;-83.9;0.1
51978;-6.9;-76.2;0.7
51980;-6.9;-87.4;0.5
51982;-6.9;-81.6;0
51984;-6.7;-79.7;0.8
51986;-6.9;-85.8;0.4
51988;-6.4;-74.8;-0.1
51990;-6.7;-81.9;0.3
51992;-6.7;-81.7;-0.1
51994;-6.6;-76.3;0
51996;-7;-83.7;0.7
51998;-6.9;-78.3;0.7
52000;-7;-78.7;0
52002;-6.8;-84.2;0.1
52004;-6.7;-73.5;0.5
52006;-6.8;-83;-0.2
52008;-6.8;-78.7;0.5
52010;-6.6;-75.1;0.5
52012;-6.9;-84.7;0
52014;-6.6;-75.5;0.8
52016;-6.8;-81.4;0.2
52018;-6.7;-83;0
52020;-6.7;-69.6;0.5
52022;-7;-80.2;0.2
52024;-6.9;-79.1;0.6
52026;-6.9;-74.3;0.6
52028;-7;-84.1;-0.1
52030;-6.7;-74.6;0.8
52032;-7.1;-78.2;0.2
52034;-6.8;-84.6;0.1
52036;-7;-73.3;0.4
52038;-6.7;-79;0.1
52040;-6.8;-82.9;0.4
52042;-6.6;-70.9;0.2
52044;-6.8;-84;0.2
52046;-6.8;-78.2;0.2
52048;-6.8;-77.2;-0.3
52050;-6.7;-86.5;0.5
52052;-6.8;-70.3;0
52054;-6.8;-75.8;-0.2
52056;-6.9;-82.5;0.6
52058;-6.7;-75.1;0
52060;-6.7;-81.7;-0.1
52062;-6.8;-77.3;0.7
52064;-7.1;-75.7;0
52066;-6.8;-82.9;0
52068;-6.8;-76.1;0.1
52070;-6.9;-79.5;0.5
52072;-6.8;-77.6;0.3
52074;-6.9;-75.4;0.2
52076;-6.7;-83;0
52078;-6.7;-75.3;0.4
52080;-6.9;-80.1;0.6
52082;-6.9;-82.2;0.5
52084;-6.8;-71.5;0.5
52086;-6.9;-79;0.4
52088;-6.8;-79.3;0.5
52090;-6.7;-74.5;0.6
52092;-6.7;-83.4;0.6
52094;-6.5;-73.6;0.6
52096;-6.9;-79.1;0.1
52098;-6.9;-84.5;0.7
52100;-6.8;-72.5;1.2
52102;-6.9;-81;0.5
52104;-6.8;-77.3;1
52106;-7;-73.3;0.7
52108;-6.7;-83.9;0.6
52110;-6.6;-74.6;0.9
52112;-6.9;-77.2;1
52114;-6.7;-83.1;0.7
52116;-6.7;-71.3;1.1
52118;-6.8;-77.5;0.8
52120;-6.9;-79.2;0.8
52122;-6.8;-72.1;0.3
52124;-6.9;-85.7;1.1
52126;-6.8;-76.9;1.1
52128;-6.7;-76.3;0.6
52130;-6.9;-85.4;0.5
52132;-6.9;-74.1;1
52134;-7;-80.9;1.1
52136;-6.9;-84;0.7
52138;-6.7;-71.6;0.8
52140;-6.9;-83.3;0.8
52142;-7.1;-81.1;0.7
52144;-6.7;-77.9;1
52146;-6.9;-83.7;0.7
52148;-7;-76.7;0.7
52150;-6.8;-80.2;0.8
52152;-6.9;-81.2;1
52154;-7;-78.6;0.4
52156;-6.8;-83.3;0.7
52158;-6.6;-77;1.1
52160;-6.7;-79.2;0.6
52162;-6.9;-83.6;0.5
52164;-6.7;-73.7;0.7
52166;-6.9;-83.8;0.5
52168;-6.9;-78.3;0.3
52170;-6.8;-75.6;0.5
52172;-6.9;-84.1;0.5
52174;-6.8;-73.8;0.5
52176;-6.9;-82.1;0.8
52178;-7;-84.9;0.9
52180;-6.8;-70.3;0.4
52182;-6.9;-82.1;0.5
52184;-6.8;-80.4;1.1
52186;-6.9;-75.7;0.3
52188;-6.7;-86;0.7
52190;-6.9;-76.3;0.6
52192;-6.9;-76.5;0.4
52194;-6.8;-86.1;0.8
52196;-7;-73.1;0.7
52198;-6.9;-78.3;0.1
52200;-7;-82.1;1
52202;-6.7;-72;0.7
52204;-6.7;-83.7;0.2
52206;-6.7;-78.3;1
52208;-6.9;-76.7;0
52210;-6.8;-82.2;0.4
52212;-6.6;-71.5;0.5
52214;-6.8;-76.3;0
52216;-6.6;-79.7;0.6
52218;-6.7;-74.2;0.5
52220;-6.7;-82.2;0.1
52222;-6.9;-77.1;0.3
52224;-6.8;-76.5;0.1
52226;-6.9;-82.4;0.1
52228;-6.6;-73.4;0.4
52230;-6.6;-78.3;0.3
52232;-6.8;-81.2;0.1
52234;-6.7;-74;0.2
52236;-6.9;-82.5;0.4
52238;-6.9;-80;0.5
52240;-7;-82.6;0.1
52242;-6.7;-82.5;0.3
52244;-6.9;-74.6;0.6
52246;-7;-80.8;0.3
52248;-6.8;-78.9;0.2
52250;-6.8;-76.1;0.5
52252;-6.8;-84.6;0.3
52254;-6.7;-75.1;0.1
52256;-6.9;-80.2;0.1
52258;-6.7;-83;1
52260;-6.7;-72.2;0.2
52262;-6.8;-82;0
52264;-6.9;-78.7;0.7
52266;-6.9;-74.8;-0.1
52268;-6.8;-88.4;0.3
52270;-6.7;-75.8;0.2
52272;-6.8;-79.7;0.2
52274;-6.8;-86.2;0.2
52276;-6.8;-71.5;0.2
52278;-6.8;-82.6;0.1
52280;-6.6;-80.5;0.6
52282;-6.8;-74.5;0.1
52284;-6.7;-83.7;0.6
52286;-7;-78.5;0.5
52288;-6.8;-76.6;0.5
52290;-7.1;-86.4;0.7
52292;-6.9;-74.6;0.4
52294;-6.7;-77.9;0.4
52296;-6.8;-83.1;0.9
52298;-6.6;-72.3;0.5
52300;-6.9;-81.9;0.8
52302;-6.8;-77.4;0.4
52304;-6.7;-76.9;-0.1
52306;-7.1;-83.2;0.7
52308;-6.9;-75.1;0.6
52310;-6.9;-79.5;0.6
52312;-6.8;-77.5;0.4
52314;-6.8;-74.7;0.5
52316;-7;-82.5;0.6
52318;-6.7;-74.7;0.2
52320;-6.8;-77.8;0.5
52322;-6.9;-80.6;0.6
52324;-6.7;-71.6;0.6
52326;-7;-82.6;0.4
52328;-6.9;-78;0.2
52330;-6.9;-75.8;0.6
52332;-6.7;-84.7;0.4
52334;-7;-76.5;0.6
52336;-6.9;-82.5;0.5
52338;-6.8;-83.5;0.7
52340;-6.9;-70.6;0.7
52342;-6.5;-80.1;0.7
52344;-6.8;-80.8;0.7
52346;-6.9;-75.1;0.2
52348;-6.6;-85.6;1
52350;-6.9;-77.2;0.8
52352;-6.9;-77.3;0.4
52354;-6.9;-87.8;0.8
52356;-7;-73.6;0.6
52358;-6.8;-81.5;0.3
52360;-6.8;-82.6;0.9
52362;-7;-74.2;0.6
52364;-6.9;-88;0.8
52366;-6.8;-79.6;0.9
52368;-6.9;-80.9;0.7
52370;-6.8;-84.9;0.4
52372;-6.7;-72.7;0.9
52374;-7;-80.3;0.8
52376;-6.8;-82;0.7
52378;-6.8;-74.9;0.7
52380;-6.8;-83.4;0.4
52382;-6.8;-79.4;0.4
52384;-6.7;-77.4;0.9
52386;-6.9;-83.1;0.7
52388;-6.9;-78;0.4
52390;-6.7;-81.8;0.5
52392;-6.8;-78.5;0.7
52394;-6.4;-76.1;0.5
52396;-7;-84.5;0.8
52398;-6.9;-78.5;0.6
52400;-7.1;-81.8;0.3
52402;-6.9;-82;0.3
52404;-6.7;-71.7;0.7
52406;-6.7;-81.5;0.4
52408;-6.9;-77.6;0.6
52410;-7;-76.3;0.8
52412;-6.7;-83.3;0.3
52414;-6.9;-74.4;0.3
52416;-6.8;-80.4;0.7
52418;-7.1;-85.5;0.3
52420;-7;-74.5;0.1
52422;-6.8;-82.6;1.1
52424;-6.9;-79.5;0.3
52426;-6.9;-74;0.4
52428;-6.8;-84.1;0.6
52430;-6.7;-76.7;0.2
52432;-7.1;-79.9;0.4
52434;-6.8;-85.8;0.8
52436;-7;-72.1;0.3
52438;-6.9;-79;0.5
52440;-7;-82.9;0.7
52442;-6.7;-73.3;0.8
52444;-6.9;-85.1;0.5
52446;-6.9;-80.2;0.9
52448;-6.8;-75.4;0.7
52450;-6.8;-85.8;0.7
52452;-6.6;-74.1;1
52454;-6.8;-82.6;0.6
52456;-6.9;-82.7;0.8
52458;-6.8;-77.2;0.8
52460;-7.1;-85.5;0.6
52462;-6.7;-77.3;0.8
52464;-6.7;-81.3;0.9
52466;-7;-84.4;0.3
52468;-7;-74;1
52470;-6.9;-80.5;1.1
52472;-7.1;-81.9;0.5
52474;-7;-79.1;0.8
52476;-6.6;-83.3;1.1
52478;-7;-79.4;0.7
52480;-6.7;-78.5;0.8
52482;-6.7;-84.2;0.8
52484;-6.8;-75.1;0.6
52486;-6.9;-81.3;0.6
52488;-6.7;-79.3;0.8
52490;-6.8;-75.4;-0.1
52492;-7;-84.1;0.6
52494;-6.8;-75;0.5
52496;-6.9;-81.2;0.1
52498;-6.7;-82;0.8
52500;-6.7;-72.7;0.3
52502;-6.6;-80;0.5
52504;-6.9;-77.9;0.6
52506;-6.6;-74.5;0.3
52508;-7;-86.8;0.8
52510;-6.7;-73.1;0.6
52512;-6.8;-74.8;0.4
52514;-6.6;-82.6;0.8
52516;-6.9;-72;0.6
52518;-7.1;-80;0.9
52520;-6.9;-82.5;0.5
52522;-6.8;-69.5;1
52524;-6.7;-82.6;0.8
52526;-6.9;-77.7;0.4
52528;-6.8;-74.2;1
52530;-6.7;-86.3;0.9
52532;-6.8;-70.3;0.6
52534;-6.7;-76.4;1.1
52536;-7;-83;0.7
52538;-7;-74.1;0.6
52540;-6.7;-81;1
52542;-6.8;-78.3;1
52544;-6.8;-77.6;0.8
52546;-6.9;-83.7;0.7
52548;-6.9;-76.4;1
52550;-7;-81.6;0.8
52552;-6.8;-77;0.7
52554;-7;-76.7;1.3
52556;-6.8;-81.2;0.6
52558;-7;-78.3;0.5
52560;-6.9;-81.4;1.3
52562;-6.8;-81.5;1
52564;-6.7;-71.8;0.6
52566;-6.9;-82;1
52568;-6.7;-77.1;0.8
52570;-7;-76.5;0.3
52572;-7;-84.7;1.1
52574;-6.8;-75.4;0.7
52576;-7;-80.2;0.2
52578;-6.9;-83.3;0.8
52580;-6.9;-73.1;0.6
52582;-7.1;-83.5;0.8
52584;-6.9;-80.4;0.9
52586;-6.9;-73;0.1
52588;-6.6;-84.5;0.8
52590;-6.9;-77.2;1
52592;-6.7;-77.4;-0.1
52594;-6.7;-84.2;0.5
52596;-6.8;-71.6;1.1
52598;-7.1;-80.7;0
52600;-6.8;-80.2;0.9
52602;-6.9;-73.1;1.1
52604;-6.7;-83.2;0.2
52606;-6.9;-77.8;1
52608;-6.9;-77.3;0.6
52610;-6.8;-84;0.3
52612;-6.9;-74.1;1
52614;-6.8;-76.1;0.5
52616;-7;-83.8;0.1
52618;-6.7;-71;1.1
52620;-6.8;-83.4;0.5
52622;-6.7;-79.4;0.3
52624;-6.8;-76.5;1
52626;-6.9;-84;0.4
52628;-6.9;-74.4;0.3
52630;-7;-77.3;0.6
52632;-6.9;-78.6;0.5
52634;-6.6;-74.8;0.5
52636;-7;-82.8;0.9
52638;-6.8;-75.1;0.4
52640;-7;-78.8;0.5
52642;-6.9;-80.4;0.6
52644;-6.8;-73.4;0.3
52646;-6.8;-83.4;0.2
52648;-6.8;-76.3;0.5
52650;-7.1;-78;0.3
52652;-6.9;-86.3;0.4
52654;-6.8;-74.2;0.5
52656;-6.9;-82;0.5
52658;-7;-85.3;0.1
52660;-6.9;-71.1;0.1
52662;-6.9;-81.3;0.1
52664;-6.8;-80.1;0.3
52666;-6.9;-75.7;0.5
52668;-6.7;-85.3;0.6
52670;-7;-74.8;0.3
52672;-6.8;-77.6;0.5
52674;-6.8;-87.6;0.3
52676;-6.8;-74.2;0.7
52678;-6.8;-80.3;0.3
52680;-6.7;-80.8;0.5
52682;-7;-74.9;1.1
52684;-6.8;-82.9;0.6
52686;-6.8;-77.4;1
52688;-6.6;-78.6;0.7
52690;-7;-85.9;1
52692;-6.7;-73.9;1
52694;-6.8;-80.3;0.4
52696;-7;-81.5;0.9
52698;-6.8;-76;1
52700;-7;-83.9;0.6
52702;-6.6;-77.1;0.7
52704;-6.8;-76.7;1.3
52706;-6.8;-83.7;0.4
52708;-6.8;-76.4;0.8
52710;-6.7;-79.7;1.2
52712;-6.9;-79.2;1.2
52714;-6.8;-74.5;0.6
52716;-6.8;-82.8;0.6
52718;-7.1;-79;0.7
52720;-6.8;-78.9;0.9
52722;-7;-81.5;0.6
52724;-7.1;-71.9;0.9
52726;-6.7;-79.2;1
52728;-6.9;-77.1;1.3
52730;-6.8;-76;1.5
52732;-6.7;-84.6;0.7
52734;-6.7;-74.7;0.9
52736;-6.8;-79.2;1.2
52738;-6.9;-85.4;0.2
52740;-6.8;-72.1;1.2
52742;-6.8;-82.2;1
52744;-6.8;-76.8;0.7
52746;-6.8;-73.3;1.3
52748;-6.7;-86.9;0.6
52750;-6.8;-76.3;0.3
52752;-6.9;-81.2;1.3
52754;-6.8;-87.1;0.6
52756;-6.9;-71.1;0.9
52758;-6.6;-82;1.1
52760;-6.8;-83.4;0.6
